,full_id,y
290,5acb8503c55e00759679f31e,0
291,5acb06a8bfea851232ea0b0a,1
292,5acadc0bda96f871fd3a3d4a,0
293,5aca419fb987520be8048772,1
294,5acb16cc4ec1e41381e88d09,1
295,5acaf9081b85d06b9111e0e5,0
296,5acb3e1ff0dd877661f51455,0
297,5acb7b2bda650d429edb5fed,0
298,5acb1b654932a37548be3fec,0
299,5acac254e5de0f7317762393,0
300,5acb7640eb12d52c2b462dab,0
301,5acb055b9208c4123e269b41,0
302,5acb8a919d29737447b10c50,0
303,5acb0fbfa8d92e1fb696ad0f,0
304,5acae5c44f41ab51997e4b61,0
305,5aca53b93ec7fe720888a765,0
306,5acb65dc246806441d88fa5d,0
307,5acb26789208c4123e2dd473,0
308,5acae7e5e5de0f73177e865d,0
309,5acaeeca03b2516c106cd3b0,1
310,5acb1cabe8947613571c51a9,1
311,5acb77dc69f6b7757b289f39,0
312,5acb3aa031da0d1342cbd86c,0
313,5aca401e27be6e509957d6c6,0
314,5acb33e900922f202caee24c,0
315,5aca441b3ec7fe7208875cbc,0
316,5acaf8f31b85d06b9111d9ff,0
317,5acb53f78d127e2c172d14cb,0
318,5acb5496716a157542b850ee,0
319,5acac66295a5090c583469f9,1
320,5acafae11b85d06b91123ff0,0
321,5acb7e0e23ff362d2791b0b7,0
322,5acb1d78f5918a1fbc315eb3,1
323,5aca59a26b87040b634747cf,0
324,5acada743ec7fe720896da74,0
325,5acb597c8800ef42a3490ad5,0
326,5acb3e9f1d5446769ea756e3,1
327,5acaf1e9ce3a296c77d5fd40,0
328,5aca5b65da96f871fd2c1e8c,0
329,5acb3355fba184755918de77,0
330,5acb042c4932a37548b91b24,0
331,5aca8f6939012e519e85aa22,1
332,5acad83d943c6151b0b62cb7,0
333,5acb65317357f542af2b3026,0
334,5acb651f2d70e87526972c95,0
335,5acb44b007c102135169a36e,0
336,5aca59dea4332c0caebf2dae,0
337,5acabdfc6a892f0ca8034288,1
338,5acaee1f8c1c116b8b26684a,0
339,5acaf0ad14e9106c7df5ca2c,0
340,5acad6dfbcacca73526fcae9,1
341,5acb71b753ba5874c55e37dd,0
342,5acb733ec69aa3744142decc,0
343,5acb5980ab9eab2c24946508,0
344,5acb6a7c8800ef42a34cb59a,0
345,5acb8250a7189f43c618d93c,0
346,5acb0502ab60b51f30839ca7,0
347,5acb05bf31da0d1342c02bf2,0
348,5acac3dda43fdf509ef8b3e8,0
349,5acacb72943c6151b0b378cf,0
350,5aca406dccbd42733a3b62b1,0
351,5acb412d4932a37548c65f78,0
352,5acb6f692d913d373f96a814,0
353,5acb31a19208c4123e304637,0
354,5acaf56fe3617b29149eb692,1
355,5acb0cc1a8d92e1fb69601f1,0
356,5acb8ad7c9418c2d47887d31,1
357,5acb7efe716a157542c20a33,1
358,5acafe4ab6ff3d2552156dca,1
359,5acafc34e3617b2914a007ab,0
360,5acb6792eb12d52c2b42acd1,0
361,5acb0621c888241f355b7a18,0
362,5aca7a1393be8f0b5e58db61,0
363,5acb215a4932a37548bf9f51,0
364,5acb84fb7357f542af3304e2,0
365,5acb682baaf1682c1fa9cb64,0
366,5acb240a1f636f2079987b07,0
367,5acb34324932a37548c3a71b,0
368,5acaf9dcb6ff3d25521493f0,1
369,5acb7935c9418c2d4784150f,1
370,5acaa2aa95a5090c582d68c3,1
371,5acafda95a5cb12423ac743f,1
372,5acb3df41d5446769ea73bdc,0
373,5acaf38403b2516c106de668,1
374,5acb00358c1c116b8b2a59ef,1
375,5acb29dafba184755916bf89,1
376,5acb027cfba18475590e24c9,0
377,5acaf0a75a5cb12423a9a420,0
378,5aa886fb3b6aa96a70db685f,0
379,5acad72915301472022197a5,0
380,5acb16ba4d42b7754d938dae,0
381,5acb6117eb12d52c2b41402c,0
382,5acafa7f16d02629f2f2a4f8,0
383,5acb8cd3aaf1682c1fb2e1ef,0
384,5acb3cb7a1f35e2025d6a99a,1
385,5acb32f79650c275530cff3d,1
386,5acaf658065b08291ab58f25,1
387,5acae19e943c6151b0b86af3,0
388,5acb70088800ef42a34e00fd,0
389,5acb4c189d29737447a2c828,0
390,5acb6fc7716a157542be1a30,0
391,5acb6eb3c55e007596744fc8,1
392,5acb5b673f612b43b5ac7e19,1
393,5aca6eee27be6e50995a66fc,0
394,5acaf60d03b2516c106e7956,0
395,5acb4ca753ba5874c5566f14,0
396,5acb8ac2716a157542c510ad,0
397,5acb39a0a8d92e1fb69fd253,0
398,5acb09d1932bac123622c698,0
399,5acb17ada1f35e2025ceadc3,0
400,5acabe4c774d5e50a95e662a,0
401,5acae4d293be8f0b5e68a7d4,0
402,5aca65efb987520be806d682,0
403,5acadb41a43fdf509efdd93f,1
404,5acb49068800ef42a345918a,1
405,5acb76eeaaf1682c1fad4f79,0
406,5acacebda4332c0caeca86a0,0
407,5acaea7a6a479b730a298946,0
408,5acb7d44716a157542c18ed1,0
409,5acac75a6a479b730a21d05c,0
410,5acaad9039012e519e88f0ce,0
411,5acb73d8b9340443ff437eb7,0
412,5acb7cd1c9418c2d4784fe55,0
413,5acb480bc55e0075966c4480,0
414,5acb0d2b46c21776699f37a1,0
415,5acb1a91fba184755913662e,0
416,5acb5c4653ba5874c5597c4c,0
417,5aca3ed9da96f871fd29b766,0
418,5acb7da52d70e875269d2a53,0
419,5acb52d923ff362d2787fd70,0
420,5acb250d46c2177669a47ffe,0
421,5acb8675716a157542c412ea,0
422,5acad2e039012e519e90b979,1
423,5acad0b5a810480be761740e,0
424,5acb85baa7189f43c619ab76,1
425,5acb05454932a37548b9531e,0
426,5acb33a2f5918a1fbc361a31,0
427,5aca61d127be6e50995a2a44,0
428,5acb2a0ea8d92e1fb69c79ad,0
429,5acacf5cda96f871fd376b09,0
430,5acb7c668d127e2c17365809,0
431,5acb8013804e3e2d1b015bb0,0
432,5acb478f246806441d82e3ba,0
433,5aca43a127be6e5099585c97,0
434,5acb09b0fba18475590fbb56,0
435,5acb521553ba5874c5577073,0
436,5ac9e33b2fcf645d85cba74e,1
437,5acadbd227be6e509967e903,0
438,5acb7d96804e3e2d1b00b40b,0
439,5acb15c31f636f2079955d66,0
440,5acace636b87040b63527d9d,0
441,5acb39a4f5918a1fbc375c26,0
442,5aca41c915aab45097fbc203,1
443,5acadb2e27be6e509967bf18,0
444,5acb25cb4ec1e41381ebdceb,0
445,5acae1a437128651ab5df4a0,0
446,5acb223031da0d1342c6587f,1
447,5acad7c015aab450970a843a,0
448,5acac2b627be6e5099624f2c,0
449,5aca44c96b87040b6345d423,0
450,5acae4764f41ab51997dfcf1,1
451,5acacd6ae5de0f7317789f88,0
452,5acad28939012e519e90a988,0
453,5acb082ef5918a1fbc2ca076,0
454,5acb7999a7189f43c616871c,0
455,5aca45a1b987520be80500fc,0
456,5acaff6303b2516c10706c5e,0
457,5acabefee5de0f7317754fdb,0
458,5acb322dfba184755918a538,0
459,5acac7b7da96f871fd35b640,1
460,5acad3b7943c6151b0b5339a,0
461,5acb10d04d42b7754d923b9b,0
462,5aca5584e5de0f73176d9142,0
463,5acb530469f6b7757b209e57,0
464,5acb162d4d42b7754d936e66,0
465,5acb8200c69aa3744146c2ab,1
466,5acb4a68ab9eab2c24915159,1
467,5acaaae9da96f871fd2f90e9,0
468,5acb8254ab9eab2c249de63d,0
469,5acb5e3023ff362d278a513b,0
470,5acaab7f943c6151b0acb582,0
471,5acac75c39012e519e8e2c35,0
472,5acb87ca23ff362d2794242b,0
473,5aca8374943c6151b0a9bd3d,0
474,5acb65a7c55e0075967243a3,0
475,5acad01c004f01720e571f27,1
476,5acabe60a43fdf509ef7795a,0
477,5acb0f8e1d5446769e9ce7a8,0
478,5acadd15da96f871fd3a76ac,0
479,5aca448f774d5e50a9555f06,0
480,5acae0f06a479b730a277b57,0
481,5aca550693be8f0b5e58172e,0
482,5acabc9a95a5090c58323d36,0
483,5acb349246c2177669a7d23c,0
484,5aca9b006a892f0ca8fd2d12,0
485,5acb81b6eb12d52c2b492627,0
486,5acae71d93be8f0b5e691ee4,0
487,5acb8d5bc69aa37441499a73,0
488,5acb1655e8947613571ad68b,0
489,5aca46006a892f0ca8fa4a34,0
490,5acb5877aaf1682c1fa66b39,0
491,5acb796a8800ef42a3506621,0
492,5acb095d932bac123622afc1,1
493,5acb207046c2177669a38a84,0
494,5aca61b0004f01720e4bcf80,0
495,5acb674a53ba5874c55bb34c,0
496,5acb3fb246c2177669aa1060,0
497,5acacab76a479b730a228194,0
498,5acacadb39012e519e8ef886,0
499,5acaf892b6ff3d25521443e1,0
500,5acab31ada96f871fd312c87,0
501,5acb63c9ca0c0174cbba3876,1
502,5aca595e943c6151b0a90977,1
503,5aca460de5de0f73176c7d65,0
504,5acb14a5ab60b51f3087203e,0
505,5aca5e3c004f01720e4bb27b,0
506,5acb09c4bfea851232eac163,1
507,5acad661a810480be762bcde,0
508,5acb45a8aaf1682c1fa2ac94,0
509,5aca3cad7fd4090c59aa646c,0
510,5acad1a9943c6151b0b4bbe5,1
511,5acb6186b9340443ff3f4ed2,0
512,5acb7564a7189f43c6157ede,0
513,5acaf408c790436cd2dfcffb,0
514,5acb188abfea851232edf63b,0
515,5acb7a2feb12d52c2b472ec4,1
516,5aca4d7c39012e519e8419a0,0
517,5acae614a810480be7663542,0
518,5acadb3995a5090c58391c07,0
519,5acad941ccbd42733a4b4e55,0
520,5acb3c20f5918a1fbc37cdf6,0
521,59e61ed84235dc586cc60522,0
522,5acb68299d29737447a88131,0
523,5acafaaa065b08291ab686f4,0
524,5acafeabdda8b829082a844b,1
525,5acabc5c39012e519e8bccde,0
526,5acb50d38d127e2c172c7e27,0
527,5acaeb3ba810480be7673a6e,0
528,5acaa68515aab45097005f51,1
529,5acab2333ec7fe72088e02d4,0
530,5aca482c39012e519e83a95a,0
531,5acabdc74f41ab51997569ac,0
532,5aca4b7a774d5e50a9560e59,0
533,5acad1846a479b730a240aaa,0
534,5acb07161d5446769e9b16d1,0
535,5acaac3893be8f0b5e5c32cb,0
536,5acab36e3ec7fe72088e430f,1
537,5acb677953ba5874c55bba92,0
538,5aca5b47a43fdf509ef00a2f,0
539,5aca7587a4332c0caebfbcda,0
540,5acaacaf15aab4509701654b,0
541,5acb2bfdf5918a1fbc348d5a,0
542,5acac2a8e5de0f73177636aa,0
543,5acb1ec596772712452a0b5e,1
544,5acb65dc716a157542bbc010,0
545,5acafc6ecacb166ccd1ffc47,0
546,5acad96e774d5e50a9644fb7,0
547,5acb7bbb8d127e2c17362b18,0
548,5acaf94c53fd68241e625e36,1
549,5acb5f58ca0c0174cbb9489d,0
550,5acad0e5bcacca73526e7549,0
551,5aca3d89774d5e50a954593c,0
552,5acadaefbcacca735270baf9,0
553,5abb480c94118f3ff3fe572f,1
554,5aa28768eb8f7d0434869acb,0
555,5acabec5a810480be75d624f,1
556,5acab3a5b987520be80be31a,0
557,5acb3c75bfea851232f57a2d,0
558,5acb62be0db4c92d3a4d672c,0
559,5acb34cac888241f3565d400,0
560,5acadb44a810480be763d843,0
561,5acb1f84a8d92e1fb69a253c,0
562,5acac0f17fd4090c59b54691,0
563,5acad456e5de0f73177a2dba,0
564,5acafccc3097cf242925dcd5,0
565,5acb3f4d1d5446769ea77bb9,0
566,5aca711e7fd4090c59ad939c,0
567,5acb6f65804e3e2d1bfd229d,0
568,5acb8164ab9eab2c249dac8a,0
569,5aca4b524f41ab51996d684c,0
570,5acaf10fc790436cd2df28ef,0
571,5acb111a07c10213515e9933,0
572,5acad98dccbd42733a4b5ed7,0
573,5acb7dd7c9418c2d47854587,0
574,5acb447446c2177669ab194d,0
575,5acb4b5bab9eab2c249187d0,0
576,5acb56ef69f6b7757b216d8c,0
577,5acb6d64ab9eab2c2498c45d,0
578,5acb446531da0d1342cdd179,1
579,5acb01533ba17f2a4dde4ef2,1
580,5acb17fc07c10213516041b4,0
581,5acb709c8800ef42a34e1e96,0
582,5acaee8f16d02629f2effef3,0
583,5acadffa15aab450970c73a6,0
584,5acad1c04f41ab519979d920,0
585,5acb31874932a37548c32081,0
586,5acb00528c1c116b8b2a5ff9,0
587,5acb5f1523ff362d278a7ab7,1
588,5acb69bec55e0075967321ed,0
589,5acb8ac6c69aa37441491af3,0
590,5acb72143f612b43b5b167b4,0
591,5acaa763a4332c0caec2453b,0
592,5acb17a8ab60b51f3087d7db,1
593,5acb2a3b00922f202cacd17f,0
594,5acadc454f41ab51997c322d,0
595,5acb5416a3c66e42a950a2da,1
596,5acaf8f837ee38256a19f32a,1
597,5acb21b09208c4123e2cbecb,0
598,5acb61fd3f612b43b5add2eb,0
599,5acb2fe807c1021351656c91,0
600,5acb5b0b7357f542af291c9c,0
601,5acb07e496772712452509fe,1
602,5acaf95eb6ff3d25521476cf,0
603,5aca4a20a4332c0caebe5971,0
604,5acb075846c21776699e13b6,0
605,5acada3eccbd42733a4b8902,1
606,5acb4b61b9340443ff3ae284,0
607,5acb19371d5446769e9f2bed,0
608,5acb7b858800ef42a350f222,0
609,5acab4a493be8f0b5e5de90a,0
610,5acb0d3bbfea851232eb7798,1
611,5acb0d8d46c21776699f4c8e,0
612,5acb6426eb12d52c2b41ec70,0
613,5acb3a22e894761357227d23,0
614,5acb8db42d70e87526a12364,0
615,5acb5a1053ba5874c5590f2e,0
616,5acb6a0f9d29737447a8e1dc,0
617,5acb7c5bc9418c2d4784e51a,0
618,5acb0b8c4ec1e41381e62106,0
619,5aca5a147fd4090c59ad10c3,0
620,5acb51bb69f6b7757b205979,0
621,5acb3af2a1f35e2025d64611,1
622,5acb573fda650d429ed320db,1
623,5acb7b23a7189f43c616e6e2,1
624,5acadce639012e519e9333ad,0
625,5acb64019d29737447a79d35,0
626,5acb89f22d70e87526a06489,0
627,5acad0e06b87040b635309c5,1
628,5acb46a2716a157542b56949,0
629,5acad2a8943c6151b0b4f4bc,0
630,5aca57b495a5090c582b0713,0
631,5aca4889004f01720e4a74fe,1
632,5acb8135ab9eab2c249d9d9f,0
633,5aca411b4f41ab51996c3a6e,0
634,5acabff3a43fdf509ef7d083,0
635,5acb822fc9418c2d47866a2d,0
636,5acb2bc7bfea851232f1f30c,0
637,5aca3ea593be8f0b5e55ecdd,0
638,5aca887515aab45097fe36d0,0
639,5acaa9e36a892f0ca8ff01ca,0
640,5acb3cc6ab60b51f30900db1,1
641,5acb10e000922f202ca72d7a,1
642,5acb12b9f0dd877661ebc1b5,0
643,5acb197f07c1021351609f1d,0
644,5acb1c3d1f636f207996d1a4,0
645,5acad6b91530147202217962,0
646,5acafd771e9d3b242f5fa0de,0
647,5acb8889a7189f43c61a528e,1
648,5acadf6b6a892f0ca80b10c9,0
649,5acab9dc4f41ab5199749e5a,1
650,5acb2b481f636f20799a2150,0
651,5acb2507c888241f3562752f,0
652,5aca4117bcacca735260cc64,0
653,5acb176c967727124528682e,0
654,5acb3c8776ff4720740c7e94,0
655,5acabf4ab987520be80e60b3,0
656,5aca3feaa810480be753aa59,1
657,5acab6e793be8f0b5e5e6021,0
658,5acadea0ccbd42733a4c8157,0
659,5acb542eab9eab2c2493538a,0
660,5acb04e607c10213515c07ed,0
661,5acb8d84ca0c0174cbc42cbe,0
662,5acb7fafab9eab2c249d3f86,0
663,5acad5a3da96f871fd38c13a,0
664,5acb6c82eb12d52c2b43b103,0
665,5acb1c2a46c2177669a290ba,0
666,5acb12608e44ce76b4bf3f26,0
667,5acb018e2e187b25618f4622,1
668,5acab345943c6151b0ae2057,0
669,5acb8268246806441d900067,0
670,5acb81ec8d127e2c1737cd4d,0
671,5acb71bb0db4c92d3a50b8c0,0
672,5acac99be5de0f731777d09c,0
673,5acb2f0a46c2177669a6a0cc,1
674,5acac6feccbd42733a4717ce,0
675,5aca486fe5de0f73176cc396,0
676,5acb4c9853ba5874c5566d73,0
677,5acb7704c69aa3744143db86,0
678,5acb11bb1d5446769e9d67c2,0
679,5aca6ed895a5090c582b954a,0
680,5acaa6e1e5de0f731770c131,1
681,5aca947da810480be756f501,1
682,5acaf6bbce3a296c77d7081a,1
683,5acb6ee93f612b43b5b09cc2,0
