,full_id,y
85,5ad0ca8258f66b2e34a0673b,0
86,5ad00d708471893981b7932d,0
87,5ad0334ac077bc70096cef3d,1
88,5ad0215e6b4d03488ac76b58,0
89,5ad0295c699cc62e46fe51b5,1
90,5acfb1638e3ce2165719e417,0
91,5ad07d6764fc0b4848559896,1
92,5ad01dde22defc47ea1a4705,0
93,5ad07635897de547638b8282,0
94,5ad081c0450fbc6efeda1d4a,0
95,5ad0067c243cbe6a8dd41583,0
96,5ad0937c450fbc6efeddb6db,1
97,5ad02130450fbc6efec50c9d,0
98,5ad036c62862a62f345e00fa,0
99,5ad06497450fbc6efed3e43d,1
100,59dd8ad98725264a697636e7,0
101,5ad0c15a450fbc6efee84a77,0
102,5ad040a82e6b536f0f24123f,0
103,5acf83b23b855b6ae1dc721f,0
104,5ad072d758f66b2e348c33bd,0
105,5ad0afe6d0d3372f536edbee,0
106,5ad013951f0ca62f3b018907,0
107,5acff9751198a23857494a77,1
108,5ad0341058f66b2e347e6e41,1
109,5ad01fa72e6b536f0f1c6e78,0
110,5acfecc0ac545f6b3856cdb3,0
111,5ad0799f699cc62e46100fe1,0
112,5ad024ee6b4d03488ac84b81,1
113,5ad0aff4b4034470572f292d,0
114,5acfaa0a243cbe6a8dcc2e55,0
115,5ad031b02d0c2a2e3fca04a3,0
116,5ad023a3b31aaa7021a7c03f,1
117,5ad052d3ecfb9e2e3a17157e,0
118,5ad0b6512d0c2a2e3fe74d49,0
119,5ad0accb2e6b536f0f3b71fe,0
120,5ad0241a2e6b536f0f1d7231,0
121,5ad009f36077d1151e9cad90,0
122,5ad017551f0ca62f3b025911,0
123,5ad036092e6b536f0f21bdcc,0
124,5acffd1d5f081c394da46760,1
125,5ad08e3db54aae483e550503,0
126,5acf8c353ed3c316475246a0,1
127,5ad029bd22defc47ea1cf6e7,0
128,5ad05ce2b31aaa7021b4f803,1
129,5ad09e9eb31aaa7021c332b2,0
130,59205e0b32599029e4f238f9,0
131,5acff8220f015e1511cd0164,0
132,5ad09e9758f66b2e349573e2,0
133,5ad035505fabdf47f004206a,1
134,5ad07d2cd0d3372f5363bc0b,0
135,5ad07ae52e6b536f0f308e18,0
136,5ad0c6f0c077bc70098e4874,1
137,5ad083c3d0d3372f53651622,0
138,5ad0ad850a6fa92f889cb4dd,0
139,5ad027146b4d03488ac8ceaf,0
140,5ad063a222defc47ea296586,1
141,5ad033eb64fc0b484845662c,0
142,5ad024ad2d0c2a2e3fc70983,0
143,5ad096766b4d03488ae19fe7,0
144,5ad0c994897de547639f0291,0
145,5ad00f06b96dcb3959f59fc2,0
146,5ad0a7b7bf06f46f098c8e63,1
147,5acf93a13ed3c316475313f1,0
148,5ad0b9ae58f66b2e349bd2f2,0
149,5ad0a574f716a5476999e849,0
150,5ad03f9bd0d3372f53568cbd,0
151,5acf86db129734151725be10,0
152,5ad0950f0a6fa92f88973c73,0
153,5ad001fa7b9a58385d12675f,0
154,5ad07914d0d3372f5362e5d1,0
155,5ad013b158f66b2e3476b35d,0
156,5acf2d67a69ba3632946d841,0
157,5ad0c43b2e6b536f0f417abe,0
158,5ad035fcf4edea6f044c8bdf,0
159,5ad014d9f4edea6f044499e3,1
160,5acf892cc65e2e1663ffe49b,0
161,5ad0c64c0a6fa92f88a30e2f,0
162,5acf8a1a3e75236a018e4fce,1
163,5ad01d42f716a547697bbc77,0
164,5ad0c710b54aae483e62b889,0
165,5ad063d10a6fa92f888c7cf8,0
166,5ad05b4064fc0b48484e09d3,0
167,5ad04e64bf06f46f09793cab,0
168,5ad073c92e6b536f0f2eee29,1
169,5ad07bd864fc0b4848553aae,0
170,5ad08fb5f4edea6f04603580,0
171,5ad05b37d0d3372f535c5533,0
172,5ad0b7e92e6b536f0f3e247b,0
173,5ad02969b403447057118981,0
174,5acf9825ac545f6b38536041,0
175,5ad0329a5fabdf47f0037730,1
176,5ad0b6011f0ca62f3b2592d3,1
177,5ad08e952dbd85702aa7bd8d,0
178,5ad05f30f716a547698a9c51,1
179,5ad0b8c5897de547639a9200,0
180,5acfb5da3ed3c3164754447b,0
181,5acff27b606d0c6b2d0e9966,1
182,5acffcf00f015e1511ce0e1f,1
183,5ad0872fbf06f46f09858c72,1
184,5ad04dfc1f0ca62f3b0ec99b,0
185,5ad0c2762862a62f347ce0ed,0
186,5aa27dbc01f8f14a5f738e4d,0
187,5ad0ad2decfb9e2e3a2a5919,0
188,5ad0a555b31aaa7021c4bec8,0
189,5ad0aa73e1eefe489610a48b,0
190,5ad00af93dd6406a87feead4,0
191,5ad034d722defc47ea1f5a69,1
192,5ad0630bc077bc700977847c,0
193,5ad02e15e1eefe4896f561ae,1
194,5ad0be8ee1eefe489615ba4a,0
195,5ad0b5b66b4d03488ae8a3f7,0
196,5ad0cb33f4edea6f046eca96,0
197,5ad0733a0a6fa92f889006d0,0
198,5ad010fa8e3ce216572405fa,0
199,5ad05cb52e6b536f0f2a1759,0
200,5ad0bf5864fc0b484864b795,1
201,5a9e1c85ab0e6c6ffae6feef,1
202,5ad0afa4b4034470572f1ae9,0
203,5ad01345b4034470570c5397,0
204,5ad08710bf06f46f0985865b,0
205,5ad00e171198a238574dece4,0
206,5ad04925699cc62e460595c9,0
207,5ad0aba422defc47ea39237b,0
208,5ad08b70f716a547699446cf,0
209,5ad09b4858f66b2e3494ab65,1
210,5ad0248eecfb9e2e3a0cd81d,0
211,5acfe74ac65e2e1663040f2e,0
212,5ad030bcd0d3372f53530ea2,0
213,5ad04cb35fabdf47f00973ab,0
214,5ad0749e897de547638b25a0,0
215,5ad0b8ede1eefe4896144513,0
216,5ad0c0c02d0c2a2e3fea05d8,1
217,5ad09953699cc62e4616c839,0
218,5ad085a3b31aaa7021bdb8b6,1
219,5ad077c62dbd85702aa2e20a,0
220,5ad0756d2e6b536f0f2f458e,0
221,5ad05b6ef716a5476989c087,1
222,5ad029c82862a62f345add35,0
223,5ad0339e0a6fa92f888210b1,0
224,5ad01f07ecfb9e2e3a0b8b58,0
225,5ad06bb2e1eefe4896031db9,0
226,5ad0b761b54aae483e5e6a7f,0
227,5ad088b60a6fa92f8894ae8c,0
228,5ad02a21e1eefe4896f489d8,0
229,5acfec1bc65e2e166304b0e9,1
230,5ad0b061699cc62e461bdffb,0
231,5ad01c75699cc62e46fb42c9,0
232,5ad08d002dbd85702aa761a3,1
233,5ad0a401b31aaa7021c46a7a,0
234,5acf992a1198a23857439230,0
235,5ad00247c65e2e1663092f75,0
236,5ad0c8072e6b536f0f42802b,0
237,5ad07ae92862a62f346c8691,0
238,5ad087d4b31aaa7021be2f82,1
239,5ad07febf716a5476991c714,1
240,5ad0b30aecfb9e2e3a2bd2a1,1
241,5ad05a9a2dbd85702a9cc428,0
242,5ad0554fb31aaa7021b34ca7,0
243,5ad0b6d6b54aae483e5e4041,1
244,5ad0573f58f66b2e3486470b,0
245,5ad0a5136b4d03488ae4e03a,1
246,5ad014d564fc0b48483e2ed5,0
247,5ad06c5664fc0b484851d369,0
248,5ad013e71f0ca62f3b019990,1
249,5ad0a402699cc62e4619150c,0
250,5acfeca89cf67938635a9c0e,1
251,5ad06d676b4d03488ad8b5f3,0
252,5acfede78471893981b13160,0
253,5ad016c81f0ca62f3b023696,1
254,5ad0b42322defc47ea3b2c5f,1
255,5ad04f772e6b536f0f2751a6,0
256,5ad0650c699cc62e460ba626,0
257,5abdf0ff160f8c7526867861,0
258,5ad029162e6b536f0f1e8fe1,1
259,5acf8f64ac545f6b3852956d,0
260,5acf89bc3b855b6ae1dd7b4f,0
261,5ad00e48402a596ad5812515,1
262,5ad035be2d0c2a2e3fcafacd,0
263,5ad0085d331a0b15f4832d6a,0
264,5ad0795722defc47ea2e5350,0
265,5ad0bcf4699cc62e461ed44b,0
266,5ad09b0422defc47ea357370,0
267,5ad03418c077bc70096d2418,0
268,5ad0bb73699cc62e461e71df,0
269,5ad028f6f4edea6f0449751c,0
270,5ad0c480b31aaa7021ccc16c,0
271,5ad0536d2862a62f3463fb50,0
272,5acfdbd93ed3c316475506b2,0
273,5ad02a3d2862a62f345af7c2,1
274,5ad04d892e6b536f0f26dfe4,0
275,5acf8cd33dd6406a87f44572,1
276,5ad0d3aaecfb9e2e3a344340,0
277,5acf8ace0d39e8150ca58183,0
278,5ad0abac2d0c2a2e3fe4aed8,0
279,5ad09d006b4d03488ae30c6c,1
280,5acff345402a596ad57b660e,0
281,5ad033896b4d03488acba7d6,0
282,5ad0a5b7f716a5476999f7c2,0
283,5ad087472dbd85702aa627b6,1
284,5ad02bcd2dbd85702a92356e,1
285,5ad04aff22defc47ea243ba6,0
286,5acfea9c3dd6406a87f863ca,0
287,5ad071f3e1eefe4896048610,1
288,5ad005291f97433851bfc728,0
289,5ad0c97c64fc0b4848678bfd,0
290,5ad094822dbd85702aa8fb3c,0
291,5acfabd43b855b6ae1dfa7bb,0
292,5ad06d3a2d0c2a2e3fd72427,0
293,5ad01f4e2d0c2a2e3fc5d9f5,1
294,5acff0213e75236a019398da,0
295,5ad0374e450fbc6efeca2c77,0
296,5acfefcfb96dcb3959eef9e7,0
297,5ad0731164fc0b4848534886,0
298,5ad0a364f4edea6f04647918,0
299,5ad05f35f4edea6f04559ecc,0
300,5ad0259ef4edea6f0448af06,0
301,5ad09195b54aae483e55b6e2,1
302,5ad0a971699cc62e461a521d,0
303,5ad0b80c699cc62e461dac4e,0
304,5ad0b31c58f66b2e349a3576,1
305,5ad0174bf716a547697a4ff6,1
306,5ad02dd22862a62f345bd48c,1
307,5ad0691bf4edea6f0457e67f,0
308,5ad08df1450fbc6efedc9e27,0
309,5ad0a3802dbd85702aac2693,0
310,5ad004431198a238574bba5f,1
311,5acfb94a5f081c394d9eefe3,0
312,5ad0a20058f66b2e34964546,0
313,5ad0b1340a6fa92f889d815d,1
314,5ad03bf4b40344705715ec74,0
315,5ad0b8b02dbd85702ab13c77,0
316,5acf41479f140f327f32e249,1
317,5ad02629699cc62e46fd978e,0
318,5ad09448699cc62e46159d1f,0
319,5ad0c34222defc47ea3f3e1f,1
320,5ad01734ecfb9e2e3a09be62,0
321,5ad026962e6b536f0f1dfd49,1
322,5ad045d258f66b2e348289c9,0
323,5ad078300a6fa92f88912123,0
324,5ad01741f4edea6f04452bcd,1
325,5ad0096059c9413993aa6005,0
326,5ad087992d0c2a2e3fdcdf89,0
327,5ad060debf06f46f097d1c34,0
328,5ad0ba46c077bc70098acde6,0
329,5ad05115699cc62e460757ec,0
330,5ad08bba699cc62e4613f339,0
331,5ad0b066699cc62e461be2b6,0
332,5ad07bcfb54aae483e512cdf,0
333,5ad0823a2e6b536f0f321c93,0
334,5ad04381c077bc700970b3f1,1
335,5ad04a6cecfb9e2e3a1551f6,0
336,5ad085d22862a62f346edcf9,1
337,5ad0d2fb897de54763a159ca,0
338,5ad07a015fabdf47f0134632,1
339,5ad07e55b31aaa7021bc29b9,0
340,5ad06a94f4edea6f04583d00,0
341,5ad029592862a62f345ac294,0
342,5ad04b1c2e6b536f0f266120,1
343,5ad0874f6b4d03488ade73ef,0
344,5ad029066b4d03488ac93651,0
345,5acffa276077d1151e992f33,0
346,5ad055062e6b536f0f288781,0
347,5ad0a21964fc0b48485d917e,0
348,5ad080782e6b536f0f31bb91,0
349,5ad086ee22defc47ea3129db,0
350,5ad02326897de54763794924,1
351,5acfece5c65e2e166304d571,1
352,5ad069531f0ca62f3b1491a9,0
353,5acffb0612973415172dcc90,0
354,5ad08b12ecfb9e2e3a230b49,0
355,5ad0a208699cc62e46189fec,1
356,5ad0080f9cf6793863604611,1
357,5a96a2c2cd09736f4abe773c,1
358,5acf9b393e75236a018fe16b,0
359,5ad04648699cc62e4604ee00,0
360,5ad009b2243cbe6a8dd4cc13,0
361,5ad07f1d450fbc6efed98b39,0
362,5ad07f7f6b4d03488adcc54c,0
363,5ad0a9fab31aaa7021c5db3d,1
364,5ad0d17bb31aaa7021d020be,0
365,5928248e153bc80f88d08672,0
366,5ad07d64d0d3372f5363c7b4,1
367,5ad01c9c2dbd85702a8ea119,0
368,5ad09e3a0a6fa92f88993575,1
369,5ad01b2b64fc0b48483fabbd,0
370,5ad091c80a6fa92f88968ea9,0
371,5ad01b8758f66b2e34788462,0
372,5ad073e22862a62f346af381,0
373,5ad019e4b31aaa7021a55a5a,0
374,5ad097f122defc47ea34cdaa,0
375,5ad041b9b54aae483e448e3c,0
376,5ad053e52dbd85702a9b49f7,0
377,5ad00bcc1198a238574d58a4,0
378,5ad03c6022defc47ea212f10,0
379,5ad0454b2d0c2a2e3fce8473,0
380,5ad0017cb96dcb3959f27e96,0
381,5ad04eaeb54aae483e47656f,1
382,5ad04519f716a5476984fbe1,0
383,5ad06ba6d0d3372f535ff5c4,0
384,5ad04a0ec077bc7009723684,1
385,5ad0336e22defc47ea1f1600,0
386,5ad069065fabdf47f00f8470,0
387,5acfaa973dd6406a87f60150,0
388,5ad0c228699cc62e46202c42,0
389,5ad00e4dc65e2e16630beac6,1
390,5ad0d29fb54aae483e659651,1
391,5acf9fdc8e3ce21657197111,1
392,5ad053a75fabdf47f00ad2fd,1
393,5ad06cccb31aaa7021b84984,0
394,5ad0845bf716a5476992c0fc,1
395,5ad040c858f66b2e34817be6,0
396,5ad04f05450fbc6efecf667f,0
397,5a9675a217c37e18e3e275ed,1
398,5ad0917c6b4d03488ae08d5c,0
399,5acf8e05606d0c6b2d094391,0
400,5acfe41559c9413993a33b40,1
401,5ad0b942b40344705731784a,0
402,5ad08995b40344705726c157,0
403,5ad016daf4edea6f044514d4,0
404,5ad01ca4897de5476377c3c4,0
405,5a0ffb16c159c52be28b9d81,0
406,5a0674ba6a0b410973810508,0
407,5acf85bd3e75236a018d9d78,0
408,5ad0b0fd58f66b2e3499b16b,0
409,5ad0befa64fc0b4848649e86,0
410,5acf835c3b855b6ae1dc5fca,0
411,5ad05f802d0c2a2e3fd428be,0
412,5ad03bf6f716a5476983028a,1
413,5ad07c356b4d03488adc0655,0
414,5aabce351c052a7b47437eae,0
415,5ad0723ce1eefe48960493e0,0
416,5acf83008471893981ab0a30,0
417,5ad0b2912e6b536f0f3cc83c,0
418,5ad0727ef4edea6f0459e4da,0
419,5ad0750fbf06f46f09816e64,0
420,5ad09fcf2e6b536f0f3855a6,0
421,5ad0218cc077bc700968a023,1
422,5ad06a08bf06f46f097ef53d,1
423,5ad044cd0a6fa92f8885f027,0
424,5ad05f4e2dbd85702a9db41b,0
425,5ad06f7cc077bc70097a305e,0
426,5acff91f12973415172d65ea,0
427,5ad0d240f4edea6f047072ba,0
428,5acffc545f081c394da442b9,0
429,5ad060c7e1eefe489600c1b1,0
430,5ad01f252e6b536f0f1c5263,0
431,5ad0a2641f0ca62f3b20e858,0
432,5ad0ba5b6b4d03488ae9ba34,0
433,5a72ef6a9597445e83317024,0
434,5ad0c95122defc47ea410748,1
435,5ad0c25df4edea6f046c63f1,0
436,5ad029171f0ca62f3b065307,0
437,5acf9ffb0d39e8150ca710d2,0
438,5acff17ec65e2e166305ac85,1
439,5acfd00d129734151728e97e,0
440,5ad0893c2d0c2a2e3fdd3fe3,0
441,5ad015682d0c2a2e3fc3a13c,0
442,5ad05bd564fc0b48484e2de9,0
443,5ad008edb96dcb3959f43623,0
444,5ad0c59eecfb9e2e3a30b649,0
445,5ad0106f3e75236a019a6166,1
446,5ad0a6196b4d03488ae5164b,0
447,5ad0d1c2897de54763a113f7,0
448,5ad01bfae1eefe4896f12221,0
449,5ad03562f4edea6f044c6341,1
450,5ad0d024450fbc6efeec6fcf,0
451,5ad00afb331a0b15f483cff7,0
452,5acf8535331a0b15f477ba72,0
453,5ad0a8f3d0d3372f536d3b08,0
454,5ad0d0ff2862a62f3480b98c,0
455,5ad012549cf679386362990c,1
456,5ad090e72d0c2a2e3fded102,0
457,5ad038db22defc47ea205c18,1
458,5ad076bc6b4d03488adad41f,1
459,5ad02255450fbc6efec54be0,1
460,5ad0b77b2862a62f347a1337,1
461,5ad0908c450fbc6efedd21a3,0
462,5ad0630dd0d3372f535e1d17,0
463,5ad0b7ece1eefe489613f77d,1
464,5ad0737fbf06f46f0981168c,0
465,5ad05d0a2dbd85702a9d3856,0
466,5ad028d8b54aae483e3e8e5f,1
467,5ad0a8712dbd85702aad44f6,0
468,5ad0d12c2862a62f3480bf60,0
469,5ad0c3352e6b536f0f412c03,0
470,5ad06d050a6fa92f888e9a92,0
471,5acff2bf3ed3c3164757d096,0
472,5ad09849b40344705729da81,0
473,5ad0c45dc077bc70098d89f7,1
474,5ad085b82dbd85702aa5d9bf,0
475,5ad066862862a62f3467f4a1,0
476,5ad03d001f0ca62f3b0b11f1,1
477,5ad07cd32e6b536f0f3106b6,0
478,5ace8a36b4ebfe4215f6cb78,0
479,5ad012bb6077d1151e9eb3b7,0
480,5ad076d164fc0b4848541cfc,0
481,5acfe68259c9413993a3821c,0
482,5acf87515f3ad56a06457fe0,1
483,5ad00138402a596ad57e59f9,0
484,5ad05365f716a5476988052e,0
485,5ad0bc8a450fbc6efee70c84,0
486,5ad06a6364fc0b4848516bfe,0
487,5ad07a7564fc0b484854ee41,0
488,5ad0b8d364fc0b484862f0c9,0
489,5ad0ccb2f716a54769a410a9,0
490,5ad0d3a1450fbc6efeed47bf,0
491,5ad096d42dbd85702aa96b4a,0
492,5ad02d6eecfb9e2e3a0ee4b1,0
493,5ad084feb54aae483e530e29,0
494,5acf73a6129734151721014d,0
495,5ad05b046b4d03488ad4a2d2,1
496,5ad076cc2d0c2a2e3fd93604,0
497,5ad0a4bf2d0c2a2e3fe320fc,0
498,5ad000aec65e2e166308d983,0
499,5ad0cad12e6b536f0f434ac1,1
500,5ad0bd215fabdf47f022e483,0
501,5ad044cdc077bc700970fefe,0
502,5ad00268ac545f6b385b28d4,0
503,5ad0338264fc0b4848454707,0
504,5ad05f1d5fabdf47f00d60b6,0
505,5ad03b2d699cc62e4602618c,0
506,5ad041f76b4d03488acf1f26,0
507,5ad0b3f8699cc62e461cb1ec,0
508,5acffd9c243cbe6a8dd23139,0
509,5ad09cd5450fbc6efedfb87f,0
510,5acf945e402a596ad576ce2e,0
511,5ad043c5b54aae483e450330,0
512,599bc36a57cd912dfc826ee1,1
513,5ad02d28699cc62e46ff24bf,0
514,5ad0c7fd5fabdf47f025ec9b,0
515,5ad02beb2d0c2a2e3fc8b11a,0
516,5ad0c96ec077bc70098ef550,0
517,5ad08cbe2862a62f347060af,0
518,5ad03e0bb403447057166129,1
519,5ad06fc664fc0b4848528948,0
520,5acfeee1c65e2e166305278b,0
521,5acfeb40ac545f6b385697dd,0
522,5ad04c0a58f66b2e3483e9d1,0
523,5ad017c4b4034470570d5339,0
524,5ad046c36b4d03488ad01dd9,0
525,58d5cc05511e666ce3717b87,1
526,5ad0913db54aae483e55a22a,0
527,5acf86a39cf67938635515ce,0
528,5acff5cd5f081c394da2e6ee,1
529,5ad09232897de54763918c1c,0
530,5ad05e03c077bc700976685e,0
531,5a7db37112b42f2425e9451f,0
532,5ad0af9f2862a62f347814ff,0
533,5ad01374b54aae483e395aa7,0
534,5ad0a6fe2d0c2a2e3fe39d8f,0
535,5ad07027ecfb9e2e3a1d4588,1
536,5ad0a429b4034470572c7a74,0
537,5ad06623699cc62e460be024,0
538,5ad004193b855b6ae1e72aaa,0
539,5ad04af258f66b2e3483ab80,0
540,5ad099506b4d03488ae24314,0
541,5acf8aa81198a23857424899,0
542,5ad0cbb5699cc62e4622d260,0
543,58db89c3ef6fb02e7a117621,0
544,5ad0632c2d0c2a2e3fd4f5ae,0
545,5ad010ef0d39e8150cb1b357,1
546,5ad0595cc077bc70097568c3,1
547,5acfecd9243cbe6a8dcef738,0
548,5ad049271f0ca62f3b0dcb5b,0
549,5ad06e59d0d3372f53608db3,1
550,5ad0b123c077bc7009887d0c,0
551,5ad01dd5f4edea6f0446d3f7,0
552,5acf83881f97433851b4c37c,0
553,5ad04b7a2e6b536f0f266cf1,0
554,5acf87f53ed3c3164751a413,0
555,5ad01c8c2dbd85702a8e9eb0,0
556,5acff84859c9413993a6755f,1
557,5ad06cdb897de5476389761b,0
558,58d662fe6130ad6ce92c409f,1
559,5ad000258471893981b4aaa9,1
560,5ad057ebb54aae483e494be1,0
561,5ad0b6c62e6b536f0f3ddaa6,0
562,5ad0559964fc0b48484ce28c,0
563,5ad0d307b31aaa7021d08776,1
564,5ad069cc2862a62f3468b333,0
565,5ad0329a450fbc6efec90719,0
566,5ad0cc62b54aae483e641a77,0
567,5ad09804897de5476392e26c,1
568,5ad030a10a6fa92f88814aba,0
569,5ad0ad00b54aae483e5be35a,1
570,5acf8bdb331a0b15f478e6d0,1
571,5ad0ce73b31aaa7021cf69ff,1
572,5ad0c3422862a62f347d1e01,1
573,5ad0a6f758f66b2e34976701,0
574,5ad00c338471893981b74d5d,0
575,5acfffb69cf67938635e5ea7,0
576,5ad05cd91f0ca62f3b11ea43,0
577,5ad07fc6897de547638da3ff,1
578,5ad0034a606d0c6b2d121fbc,0
579,5ad0142022defc47ea17c0ba,1
580,5ad0a15b6b4d03488ae406a4,0
581,5ad026262e6b536f0f1de338,0
582,5acf8bad129734151726883b,1
583,5ad07318897de547638ad2ca,0
584,5ad06a1864fc0b48485159a5,1
585,5ad05ccb22defc47ea27fa69,0
586,5ad04501450fbc6efecd4e4c,0
587,5ad07b00b403447057237172,0
588,5ad07820f4edea6f045b1539,0
589,5ad0a19be1eefe48960ea556,1
590,5ad08f97bf06f46f09875de5,0
591,5acf83b63e75236a018d2fff,0
592,5ad0a989b54aae483e5b17d1,0
593,5ad0642cb31aaa7021b67309,0
594,5ad095d1450fbc6efede3287,0
595,5ad073c1d0d3372f5361b508,0
596,5ad02cdb2d0c2a2e3fc8e95a,0
597,5ad044282dbd85702a97dbe1,0
598,5ad065b422defc47ea29da73,1
599,5ad077d4897de547638be001,1
600,5acf979b606d0c6b2d0a0cb0,0
601,5acfe5f96077d1151e95aa94,0
602,5ad078d1d0d3372f5362d61a,1
603,5ad078130a6fa92f889118f9,0
604,5ad0c9f4ecfb9e2e3a31e1e0,1
605,5acff7675f3ad56a064ca08b,0
606,5ad060031f0ca62f3b129b85,0
607,5acf8f6e0d39e8150ca6046a,0
608,5ad09ace699cc62e46171d1f,0
609,5ad02b6ff4edea6f044a0463,0
610,5a9b6f1ff14b2c762f76fa0f,1
611,5ad03c96699cc62e4602c53e,0
612,5ad006d17b9a58385d13680b,0
613,5a98f6ed700df140f3445db6,0
614,5ad032195fabdf47f003572c,1
615,5ad092cf699cc62e4615553b,0
616,5ad084e8450fbc6efedaad75,1
617,599a979608d68c2963ba7adc,0
618,5acf7b867b9a58385d0615b2,0
619,5ad05062bf06f46f0979a88c,0
620,5ad048ee1f0ca62f3b0dbe3a,1
621,5ad0cdf15fabdf47f0278d42,0
622,5ad033f1f4edea6f044c09f2,0
623,5ad08c0122defc47ea323302,0
624,5ad00e133ed3c316475da49e,0
625,5ad04ad0b54aae483e469dbf,0
626,5ad05d9122defc47ea28260a,0
627,5ad034670a6fa92f88823e5e,1
628,5ad01c962862a62f3457da4f,1
629,5ad06d48b403447057206a12,0
630,5acfec5aac545f6b3856beee,0
631,5ad05b531f0ca62f3b119177,0
632,5ad016ac1f0ca62f3b023002,1
633,5ad01ee81f0ca62f3b041e0f,0
634,5ad019dcd0d3372f534dd0e2,0
635,5ad0471b2dbd85702a988b7d,0
636,5ad0a8f05fabdf47f01db8e0,0
637,5ad05f11b54aae483e4ad3f0,0
638,5ad0432522defc47ea22b408,0
639,5a439636f9b35c403a1d371c,0
640,5ad0994058f66b2e34943516,0
641,5ad045d4b403447057181e65,1
642,5ad07055bf06f46f09805b97,0
643,5acf87106077d1151e913e41,1
644,5ad0ba55b54aae483e5f2c79,1
645,5ad0bacdf4edea6f046a53a2,0
646,5ad03a9258f66b2e347ff8b7,0
647,5ad06c25c077bc70097975fb,0
648,5ad0b7dbc077bc70098a2f1b,1
649,5ad076d5f716a547698fbedb,0
650,5ad0bedb450fbc6efee7a574,1
651,5ad01225331a0b15f4856adf,0
652,5ad015ec22defc47ea1832ec,0
653,5ad086eb2d0c2a2e3fdcba6e,0
654,5ad0bed5699cc62e461f4f92,0
655,5ad00a061198a238574cf58c,0
